student_id,fee_submission_date,day_of_month
46,2023-04-14,14
60,2022-11-13,13
14,2024-07-14,14
16,2024-08-13,13
20,2022-07-28,28
59,2024-05-04,4
72,2023-07-07,7
71,2023-08-23,23
100,2023-10-04,4
83,2023-06-06,6
15,2022-11-13,13
28,2022-10-14,14
68,2024-02-26,26
96,2024-06-29,29
19,2023-10-05,5
22,2024-04-22,22
86,2022-05-04,4
64,2024-03-26,26
10,2023-11-25,25
98,2023-06-04,4
65,2024-04-12,12
97,2022-08-18,18
58,2022-10-05,5
76,2024-03-26,26
9,2022-10-09,9
9,2024-03-19,19
48,2024-09-21,21
74,2024-03-30,30
11,2023-08-27,27
61,2022-12-04,4
51,2024-01-06,6
9,2023-02-02,2
89,2022-07-19,19
49,2024-08-23,23
67,2022-12-27,27
81,2022-10-08,8
5,2022-09-28,28
10,2023-10-10,10
68,2024-11-07,7
89,2024-04-17,17
81,2024-07-14,14
8,2022-01-16,16
64,2022-06-23,23
9,2023-03-10,10
94,2022-10-09,9
89,2024-11-23,23
46,2023-10-21,21
85,2022-01-10,10
69,2023-03-09,9
98,2022-08-11,11
74,2023-01-31,31
29,2024-05-04,4
68,2024-05-03,3
37,2023-08-11,11
65,2023-01-22,22
80,2024-08-23,23
12,2023-09-30,30
70,2023-04-21,21
16,2023-09-30,30
82,2022-03-07,7
96,2024-01-20,20
32,2024-03-19,19
22,2024-07-18,18
91,2022-02-17,17
4,2024-09-09,9
75,2024-05-04,4
66,2023-04-25,25
54,2024-01-20,20
6,2023-07-17,17
65,2022-02-11,11
25,2024-03-02,2
30,2022-10-08,8
23,2024-05-08,8
54,2022-12-30,30
44,2021-12-12,12
35,2024-05-28,28
12,2024-01-30,30
84,2022-08-19,19
17,2024-07-15,15
65,2024-03-02,2
3,2024-03-20,20
60,2022-01-05,5
81,2022-07-29,29
19,2023-03-16,16
26,2023-10-05,5
75,2023-09-30,30
84,2023-12-06,6
72,2024-06-29,29
63,2023-09-02,2
85,2024-09-09,9
13,2023-10-27,27
68,2022-06-23,23
7,2024-02-26,26
69,2023-04-22,22
96,2023-07-29,29
40,2024-05-08,8
98,2024-07-15,15
46,2024-04-17,17
29,2023-03-09,9
88,2023-02-02,2
34,2024-11-30,30
7,2023-05-01,1
73,2022-12-09,9
57,2023-04-03,3
60,2023-01-10,10
36,2023-11-11,11
16,2023-04-21,21
50,2022-06-24,24
90,2022-12-27,27
73,2023-11-11,11
93,2024-01-27,27
89,2023-11-11,11
84,2022-11-01,1
78,2022-01-16,16
88,2024-10-14,14
32,2024-03-25,25
22,2023-07-29,29
20,2022-03-11,11
46,2022-07-23,23
31,2022-10-29,29
57,2022-01-10,10
58,2024-09-21,21
11,2024-08-13,13
97,2023-05-01,1
55,2022-06-24,24
49,2023-02-16,16
64,2022-03-24,24
68,2022-10-09,9
82,2023-08-23,23
77,2022-07-28,28
80,2022-01-05,5
81,2023-06-27,27
83,2024-04-17,17
99,2024-10-14,14
95,2022-02-11,11
59,2024-04-17,17
66,2022-10-08,8
36,2024-06-29,29
89,2022-11-13,13
91,2023-03-04,4
39,2023-01-23,23
53,2023-10-04,4
21,2024-01-22,22
46,2022-04-20,20
80,2024-01-06,6
52,2022-02-28,28
25,2023-11-25,25
32,2022-01-10,10
40,2024-08-31,31
95,2022-08-08,8
44,2022-09-28,28
3,2024-01-06,6
64,2024-01-04,4
5,2023-02-02,2
80,2023-08-31,31
73,2022-02-21,21
60,2024-03-26,26
2,2023-02-02,2
34,2024-07-08,8
83,2023-11-11,11
41,2022-11-02,2
15,2024-03-19,19
23,2023-04-01,1
20,2023-04-14,14
93,2023-01-24,24
96,2022-12-28,28
79,2024-01-27,27
27,2023-07-29,29
15,2023-08-27,27
93,2023-08-31,31
51,2024-03-30,30
28,2024-08-13,13
13,2022-12-30,30
13,2024-11-23,23
51,2024-08-13,13
6,2024-05-28,28
76,2024-03-11,11
4,2024-09-11,11
31,2022-10-29,29
35,2023-08-24,24
53,2021-12-13,13
21,2022-02-17,17
82,2021-12-12,12
3,2024-09-21,21
20,2024-06-15,15
44,2022-03-07,7
29,2022-04-16,16
48,2024-05-08,8
61,2023-08-11,11
93,2024-08-12,12
87,2024-05-05,5
45,2023-04-25,25
72,2024-07-18,18
20,2022-04-16,16
66,2023-03-16,16
43,2024-05-04,4
44,2024-07-06,6
62,2023-05-16,16
7,2023-09-30,30
53,2022-04-19,19
1,2022-02-11,11
69,2022-12-28,28
42,2022-07-20,20
96,2024-08-31,31
25,2022-05-04,4
23,2023-07-23,23
4,2023-03-04,4
85,2023-01-24,24
54,2024-09-21,21
31,2024-02-26,26
5,2022-10-09,9
26,2023-05-29,29
50,2024-06-15,15
2,2022-07-20,20
11,2022-01-16,16
41,2024-03-30,30
93,2022-08-29,29
13,2023-11-25,25
60,2023-07-29,29
36,2024-12-06,6
16,2023-02-16,16
94,2022-12-09,9
86,2022-04-19,19
43,2023-02-16,16
28,2023-04-05,5
11,2024-11-18,18
88,2022-12-29,29
76,2022-07-28,28
73,2022-08-11,11
28,2024-07-06,6
76,2023-01-31,31
92,2023-01-31,31
23,2024-12-03,3
24,2024-01-06,6
44,2023-03-10,10
65,2024-07-14,14
37,2022-12-29,29
85,2023-04-01,1
46,2024-08-31,31
56,2024-08-23,23
23,2024-06-12,12
39,2022-06-25,25
5,2023-05-02,2
72,2022-11-01,1
46,2024-06-29,29
53,2023-12-06,6
18,2023-12-06,6
70,2023-08-11,11
22,2024-07-06,6
48,2023-07-24,24
97,2024-07-14,14
35,2022-03-24,24
44,2022-12-27,27
53,2023-07-23,23
83,2024-06-12,12
81,2021-12-13,13
7,2024-01-06,6
12,2022-11-01,1
40,2022-02-17,17
9,2023-01-10,10
19,2023-08-27,27
14,2023-11-13,13
92,2022-06-12,12
7,2024-03-19,19
52,2023-02-16,16
30,2024-04-22,22
22,2022-08-09,9
7,2022-02-24,24
71,2023-03-10,10
6,2023-10-04,4
84,2024-09-11,11
37,2022-03-07,7
44,2022-12-29,29
42,2022-02-17,17
1,2024-06-29,29
100,2022-08-08,8
65,2021-12-12,12
19,2024-12-03,3
99,2022-09-06,6
100,2024-12-03,3
50,2023-10-04,4
63,2023-07-17,17
13,2023-07-24,24
94,2022-12-03,3
55,2022-09-10,10
73,2023-04-14,14
58,2023-07-29,29
3,2023-10-04,4
24,2022-04-12,12
65,2024-08-20,20
79,2023-07-07,7
35,2022-08-08,8
20,2022-12-04,4
64,2023-05-02,2
7,2023-10-05,5
70,2023-04-05,5
26,2024-01-04,4
60,2022-10-05,5
18,2024-09-11,11
56,2024-04-17,17
47,2023-11-20,20
68,2024-05-15,15
82,2022-08-29,29
52,2023-04-21,21
74,2024-05-08,8
73,2023-07-29,29
87,2021-12-17,17
77,2024-12-06,6
52,2023-08-24,24
93,2024-03-26,26
58,2022-08-09,9
30,2023-04-14,14
26,2023-08-26,26
59,2024-11-07,7
43,2024-12-03,3
83,2024-04-22,22
84,2024-09-04,4
76,2024-04-22,22
99,2022-04-19,19
26,2021-12-13,13
61,2023-10-04,4
77,2023-12-06,6
58,2024-03-30,30
34,2023-02-16,16
52,2024-03-26,26
77,2023-01-31,31
54,2024-06-15,15
41,2024-05-05,5
14,2023-10-26,26
15,2024-11-30,30
45,2023-01-23,23
96,2023-08-27,27
13,2022-07-20,20
47,2022-02-25,25
86,2023-04-25,25
72,2024-04-12,12
9,2024-06-29,29
70,2021-12-12,12
9,2023-06-06,6
91,2023-04-03,3
26,2024-01-22,22
20,2023-08-27,27
93,2023-04-05,5
96,2024-02-26,26
8,2022-01-05,5
96,2024-10-29,29
48,2024-06-15,15
27,2022-10-08,8
44,2022-04-19,19
98,2021-12-13,13
27,2022-07-26,26
100,2022-12-09,9
25,2024-01-05,5
6,2023-04-21,21
45,2022-01-16,16
27,2022-07-19,19
25,2024-01-22,22
90,2024-01-27,27
5,2023-01-17,17
82,2023-08-27,27
83,2023-10-05,5
81,2024-07-14,14
23,2024-07-10,10
63,2024-04-17,17
98,2022-05-04,4
45,2023-01-31,31
12,2023-10-05,5
8,2022-08-19,19
2,2024-04-17,17
28,2022-02-28,28
51,2022-10-29,29
63,2022-12-09,9
13,2023-01-23,23
95,2022-06-23,23
76,2022-02-25,25
9,2024-09-12,12
36,2023-05-02,2
92,2022-12-09,9
44,2024-03-11,11
70,2022-04-20,20
76,2024-11-30,30
43,2024-01-27,27
47,2023-04-03,3
3,2022-12-28,28
97,2023-01-12,12
36,2023-03-04,4
39,2022-12-03,3
14,2023-01-31,31
95,2023-11-20,20
83,2023-01-23,23
71,2022-03-24,24
28,2024-05-15,15
66,2023-12-29,29
50,2021-12-17,17
29,2024-03-20,20
65,2022-04-12,12
93,2022-04-12,12
50,2024-02-26,26
100,2022-12-04,4
24,2023-07-23,23
24,2023-06-15,15
2,2024-07-18,18
77,2024-10-29,29
75,2022-02-21,21
12,2022-11-02,2
26,2023-04-25,25
4,2023-10-10,10
99,2022-08-08,8
76,2024-01-22,22
64,2023-09-30,30
64,2022-04-19,19
26,2024-07-10,10
44,2023-08-11,11
19,2024-08-23,23
73,2022-08-19,19
99,2023-07-07,7
50,2022-11-13,13
85,2023-07-07,7
82,2023-01-22,22
4,2022-08-16,16
58,2022-12-09,9
55,2021-12-12,12
8,2023-04-22,22
5,2022-02-17,17
84,2023-09-02,2
33,2024-09-25,25
30,2022-06-23,23
64,2024-03-20,20
75,2024-09-04,4
26,2023-03-10,10
49,2022-04-16,16
88,2021-12-12,12
65,2022-08-09,9
3,2024-01-20,20
8,2022-07-29,29
82,2022-08-29,29
72,2024-01-22,22
36,2022-08-29,29
56,2022-02-15,15
37,2024-03-25,25
21,2023-08-23,23
84,2022-12-27,27
7,2022-04-19,19
56,2022-12-28,28
18,2023-02-16,16
26,2022-02-28,28
95,2022-08-09,9
64,2023-04-26,26
36,2024-01-22,22
80,2022-08-16,16
25,2022-08-16,16
3,2023-05-26,26
93,2022-02-17,17
94,2024-01-06,6
63,2022-02-17,17
98,2024-08-31,31
62,2023-07-17,17
96,2022-03-24,24
57,2023-07-17,17
57,2022-10-05,5
40,2024-01-05,5
6,2022-06-24,24
74,2022-06-30,30
49,2024-04-12,12
87,2024-01-04,4
53,2023-01-27,27
60,2024-05-04,4
92,2023-02-16,16
45,2024-05-04,4
12,2024-10-29,29
26,2024-03-02,2
62,2023-03-09,9
33,2024-11-07,7
13,2024-09-11,11
75,2024-01-27,27
34,2022-07-26,26
93,2024-04-22,22
18,2022-12-29,29
51,2024-01-04,4
16,2023-02-01,1
20,2023-04-01,1
33,2024-08-31,31
26,2023-10-21,21
70,2024-09-11,11
30,2023-11-20,20
91,2023-02-01,1
83,2022-01-16,16
3,2024-03-19,19
17,2024-07-18,18
76,2021-12-13,13
56,2023-08-26,26
3,2024-01-04,4
48,2022-11-02,2
93,2022-07-23,23
1,2024-09-12,12
70,2023-06-07,7
100,2023-09-30,30
4,2022-12-30,30
17,2023-10-26,26
95,2021-12-12,12
89,2022-08-29,29
55,2023-04-01,1
24,2024-12-03,3
79,2021-12-12,12
28,2023-11-20,20
58,2023-05-26,26
11,2024-05-04,4
84,2024-11-07,7
91,2024-07-14,14
100,2024-05-04,4
95,2024-09-09,9
40,2023-09-02,2
95,2022-10-08,8
22,2023-11-25,25
57,2023-09-30,30
25,2023-02-01,1
41,2023-11-25,25
89,2024-11-07,7
20,2022-04-16,16
97,2023-01-24,24
89,2023-07-24,24
37,2022-07-23,23
34,2024-03-25,25
82,2022-03-07,7
78,2022-03-07,7
84,2024-11-23,23
37,2023-03-09,9
81,2024-05-28,28
35,2023-12-06,6
67,2024-07-14,14
29,2022-06-25,25
75,2023-05-26,26
27,2023-07-29,29
45,2022-06-25,25
53,2022-02-28,28
59,2024-06-29,29
32,2024-09-25,25
93,2024-04-17,17
32,2024-04-12,12
37,2024-11-30,30
49,2024-07-15,15
94,2023-04-21,21
30,2022-09-06,6
3,2023-07-24,24
91,2023-07-29,29
68,2023-07-17,17
11,2022-07-27,27
92,2022-03-07,7
20,2023-10-04,4
52,2023-04-25,25
55,2024-07-14,14
79,2022-11-02,2
24,2022-01-16,16
1,2024-04-17,17
35,2024-08-12,12
54,2024-01-22,22
41,2024-05-28,28
27,2022-07-27,27
69,2022-10-14,14
37,2024-12-06,6
33,2024-09-12,12
95,2024-07-08,8
63,2023-09-30,30
95,2024-07-06,6
54,2022-07-20,20
44,2024-06-12,12
25,2024-09-09,9
26,2022-07-28,28
11,2022-06-25,25
32,2022-08-29,29
36,2023-01-17,17
12,2022-07-27,27
68,2023-11-20,20
69,2024-03-11,11
16,2023-03-04,4
58,2024-03-02,2
98,2024-03-20,20
95,2024-11-30,30
76,2022-02-11,11
25,2022-08-16,16
46,2023-01-27,27
68,2023-08-23,23
41,2022-07-26,26
71,2024-05-05,5
46,2024-08-12,12
2,2023-11-20,20
22,2023-02-16,16
9,2023-02-26,26
5,2022-10-14,14
66,2023-05-01,1
5,2024-03-11,11
4,2023-10-05,5
88,2022-08-29,29
3,2024-03-20,20
22,2023-08-27,27
88,2022-02-24,24
6,2023-01-10,10
19,2022-07-29,29
21,2022-02-17,17
52,2024-07-14,14
84,2022-03-07,7
38,2024-03-30,30
85,2021-12-12,12
53,2022-02-25,25
58,2022-02-11,11
15,2024-07-15,15
38,2024-11-07,7
72,2022-11-13,13
78,2023-04-14,14
21,2023-01-12,12
70,2022-08-19,19
73,2024-03-11,11
22,2021-12-16,16
19,2023-04-26,26
54,2023-11-20,20
98,2022-08-11,11
79,2024-03-11,11
54,2023-11-25,25
10,2024-11-18,18
58,2024-11-07,7
43,2022-06-24,24
28,2022-07-28,28
58,2023-01-22,22
53,2022-02-15,15
65,2023-07-29,29
75,2024-09-11,11
49,2023-03-16,16
1,2024-01-06,6
70,2022-12-29,29
87,2022-11-02,2
39,2023-11-25,25
92,2022-04-12,12
88,2024-06-15,15
4,2022-08-09,9
97,2024-03-30,30
86,2022-01-10,10
75,2024-07-14,14
32,2024-05-08,8
53,2022-08-18,18
13,2024-07-06,6
87,2024-06-12,12
36,2022-02-15,15
76,2024-03-07,7
87,2022-03-24,24
24,2024-11-07,7
21,2022-11-02,2
28,2023-09-30,30
56,2023-08-24,24
22,2022-01-05,5
16,2022-12-30,30
84,2022-02-17,17
43,2024-04-12,12
6,2022-06-12,12
78,2024-05-28,28
89,2023-05-26,26
46,2023-03-04,4
16,2023-07-24,24
4,2021-12-13,13
74,2024-03-20,20
86,2023-03-16,16
9,2024-07-08,8
68,2023-04-22,22
11,2023-07-23,23
26,2022-02-17,17
4,2024-07-06,6
6,2024-04-17,17
83,2024-12-06,6
35,2024-03-19,19
85,2024-06-12,12
18,2022-02-25,25
58,2023-03-03,3
17,2023-03-10,10
76,2024-11-07,7
83,2022-10-05,5
98,2023-06-20,20
99,2023-06-06,6
98,2022-08-09,9
73,2023-02-16,16
52,2023-07-17,17
24,2023-05-29,29
62,2024-04-17,17
81,2022-10-08,8
64,2022-10-14,14
78,2022-12-09,9
69,2021-12-12,12
11,2023-04-14,14
80,2022-12-04,4
89,2024-01-04,4
93,2023-07-17,17
30,2022-08-16,16
46,2022-02-24,24
94,2023-04-01,1
58,2024-11-23,23
59,2023-08-31,31
48,2024-04-22,22
97,2022-03-11,11
86,2023-09-02,2
80,2024-05-08,8
64,2023-04-01,1
37,2023-08-26,26
27,2024-01-20,20
4,2024-03-20,20
31,2023-06-07,7
41,2023-02-16,16
81,2023-06-04,4
79,2022-07-19,19
69,2023-09-02,2
38,2022-12-27,27
62,2023-12-29,29
51,2022-10-05,5
54,2023-10-05,5
94,2022-02-28,28
95,2023-02-01,1
83,2022-03-24,24
75,2024-04-22,22
79,2023-04-05,5
40,2024-08-12,12
38,2023-08-27,27
20,2023-08-24,24
57,2022-03-07,7
1,2022-07-27,27
41,2023-05-29,29
86,2022-03-24,24
95,2022-06-12,12
61,2024-07-14,14
47,2022-06-25,25
29,2023-10-05,5
75,2022-04-12,12
54,2023-01-22,22
91,2023-04-14,14
74,2023-11-13,13
75,2022-02-25,25
28,2024-09-12,12
6,2024-07-15,15
30,2023-04-22,22
94,2022-10-09,9
40,2024-03-20,20
52,2024-09-25,25
24,2024-11-30,30
22,2024-01-06,6
94,2024-11-23,23
48,2024-08-12,12
89,2024-09-11,11
59,2024-06-15,15
96,2023-11-20,20
25,2024-03-20,20
51,2024-07-14,14
82,2024-07-06,6
9,2022-05-04,4
52,2023-07-23,23
56,2023-07-24,24
33,2022-12-09,9
48,2022-04-20,20
48,2022-04-12,12
40,2024-11-23,23
12,2022-06-23,23
33,2024-01-27,27
9,2023-07-24,24
50,2024-08-12,12
11,2024-04-17,17
69,2024-11-07,7
73,2022-12-30,30
93,2024-12-03,3
27,2023-03-10,10
44,2023-04-26,26
25,2022-09-28,28
89,2022-06-25,25
98,2022-06-12,12
2,2022-06-12,12
85,2024-04-17,17
3,2024-03-02,2
58,2024-03-02,2
20,2022-04-12,12
48,2024-04-22,22
52,2024-05-05,5
25,2024-06-15,15
8,2024-05-08,8
36,2023-03-03,3
59,2023-06-06,6
12,2022-09-06,6
31,2022-08-08,8
12,2022-05-04,4
83,2022-06-24,24
25,2022-10-08,8
43,2024-01-20,20
87,2022-10-05,5
5,2024-09-09,9
53,2024-03-07,7
96,2022-06-25,25
68,2023-09-02,2
65,2024-03-30,30
68,2023-06-15,15
42,2022-08-08,8
50,2024-03-11,11
7,2023-07-23,23
39,2023-02-16,16
14,2022-09-10,10
95,2023-07-24,24
30,2023-04-05,5
74,2023-08-24,24
23,2021-12-17,17
43,2023-11-11,11
11,2024-01-20,20
84,2022-06-23,23
44,2023-07-23,23
53,2023-09-30,30
51,2024-01-22,22
34,2024-09-11,11
21,2023-04-01,1
7,2022-12-25,25
46,2024-04-17,17
64,2022-12-27,27
27,2023-07-24,24
51,2024-06-15,15
14,2024-01-04,4
62,2023-07-07,7
63,2023-03-03,3
92,2024-11-18,18
80,2024-06-12,12
82,2024-08-13,13
48,2024-08-31,31
83,2022-12-04,4
64,2024-01-22,22
90,2024-04-17,17
55,2023-04-26,26
41,2024-03-19,19
66,2023-05-16,16
28,2023-04-21,21
74,2022-10-29,29
88,2022-10-09,9
57,2022-01-05,5
81,2024-08-23,23
54,2024-11-07,7
8,2023-04-21,21
83,2022-10-08,8
49,2023-12-29,29
87,2022-08-11,11
60,2024-06-12,12
79,2021-12-12,12
72,2022-09-28,28
20,2023-03-16,16
33,2024-06-29,29
23,2023-03-03,3
52,2024-06-29,29
26,2023-06-04,4
51,2023-05-16,16
59,2024-09-11,11
29,2024-03-20,20
34,2023-12-06,6
50,2023-08-11,11
96,2023-10-21,21
22,2024-05-03,3
71,2022-09-10,10
7,2023-07-24,24
27,2024-11-30,30
20,2023-01-22,22
96,2024-03-30,30
64,2024-08-23,23
13,2022-07-27,27
27,2021-12-17,17
12,2023-06-15,15
20,2022-09-28,28
73,2024-01-20,20
46,2024-11-23,23
10,2023-04-14,14
25,2023-01-31,31
41,2024-08-31,31
44,2023-11-13,13
50,2024-01-20,20
94,2023-05-29,29
82,2023-08-26,26
27,2022-11-02,2
3,2022-10-05,5
18,2023-08-31,31
47,2023-10-10,10
94,2022-03-24,24
4,2023-10-04,4
56,2022-06-24,24
21,2024-04-12,12
73,2022-12-27,27
48,2024-07-14,14
80,2024-04-22,22
77,2022-10-14,14
35,2023-02-16,16
78,2023-02-02,2
84,2024-11-23,23
9,2022-12-27,27
40,2024-05-03,3
20,2024-06-15,15
7,2023-03-16,16
68,2024-05-04,4
10,2023-02-16,16
58,2024-01-30,30
27,2023-07-24,24
49,2022-02-25,25
7,2023-01-10,10
75,2023-04-05,5
7,2022-12-27,27
20,2021-12-12,12
32,2023-03-04,4
56,2024-01-04,4
15,2024-10-14,14
19,2022-08-16,16
21,2024-10-29,29
30,2023-08-31,31
3,2023-01-10,10
26,2022-06-12,12
96,2023-06-20,20
14,2023-09-30,30
25,2022-08-09,9
79,2023-04-01,1
38,2023-03-03,3
1,2022-04-20,20
14,2024-03-20,20
56,2021-12-17,17
61,2024-11-30,30
59,2022-12-03,3
43,2022-05-04,4
12,2024-04-12,12
31,2021-12-13,13
49,2021-12-17,17
100,2024-03-07,7
12,2024-12-06,6
53,2024-05-04,4
76,2023-04-14,14
39,2024-09-25,25
19,2023-08-23,23
6,2024-05-08,8
3,2022-10-08,8
88,2024-12-03,3
73,2024-07-06,6
67,2022-08-19,19
31,2023-08-24,24
26,2023-09-02,2
90,2024-05-28,28
28,2023-08-23,23
54,2022-06-25,25
61,2024-09-11,11
2,2023-01-10,10
67,2022-09-06,6
45,2022-09-28,28
45,2023-01-12,12
6,2022-12-04,4
31,2024-06-29,29
56,2024-03-20,20
29,2023-08-31,31
33,2022-02-21,21
26,2022-01-16,16
26,2022-12-03,3
19,2024-07-10,10
1,2024-06-12,12
28,2021-12-12,12
39,2023-04-01,1
50,2022-02-21,21
12,2023-06-15,15
46,2023-03-03,3
69,2022-11-01,1
99,2024-09-25,25
7,2022-12-30,30
17,2024-03-07,7
63,2022-08-18,18
31,2023-02-26,26
91,2023-08-11,11
11,2022-10-08,8
15,2023-04-14,14
10,2024-09-04,4
67,2022-07-27,27
90,2023-01-31,31
22,2023-04-25,25
90,2023-08-24,24
73,2023-08-31,31
94,2024-01-30,30
46,2024-12-06,6
37,2023-02-16,16
52,2024-04-12,12
43,2023-04-22,22
72,2024-07-06,6
17,2022-07-28,28
81,2024-01-30,30
74,2023-03-16,16
20,2022-01-10,10
22,2023-12-29,29
76,2024-05-02,2
56,2023-07-07,7
8,2024-03-20,20
88,2023-01-23,23
95,2023-06-20,20
30,2023-11-11,11
4,2023-05-02,2
9,2023-11-13,13
16,2024-05-02,2
18,2024-11-07,7
72,2023-10-04,4
40,2024-03-07,7
31,2024-10-29,29
83,2024-10-14,14
46,2024-07-15,15
16,2023-03-16,16
30,2024-09-12,12
22,2022-07-20,20
71,2024-01-20,20
37,2022-08-11,11
4,2023-01-17,17
93,2024-11-18,18
97,2023-07-23,23
51,2023-06-04,4
64,2022-11-13,13
88,2024-11-18,18
100,2023-02-16,16
9,2022-08-19,19
94,2022-08-29,29
99,2024-07-10,10
79,2022-08-19,19
53,2023-03-16,16
92,2023-10-05,5
67,2022-12-03,3
76,2023-07-29,29
18,2022-09-28,28
15,2023-10-05,5
2,2022-03-24,24
77,2024-10-29,29
64,2024-03-11,11
21,2022-05-04,4
94,2022-10-14,14
22,2022-06-12,12
47,2023-01-12,12
12,2022-01-16,16
53,2022-06-23,23
90,2023-08-24,24
33,2023-01-22,22
50,2024-07-15,15
81,2024-05-02,2
3,2022-02-11,11
55,2022-02-24,24
63,2022-04-20,20
16,2024-01-22,22
68,2024-11-23,23
100,2023-04-25,25
28,2024-05-04,4
69,2023-09-30,30
3,2023-07-17,17
24,2024-03-07,7
5,2024-01-06,6
69,2023-06-27,27
36,2023-06-07,7
19,2022-04-12,12
26,2024-03-11,11
32,2021-12-13,13
61,2023-07-29,29
18,2023-07-07,7
18,2023-01-22,22
9,2022-06-12,12
1,2023-01-31,31
95,2022-12-25,25
76,2024-05-05,5
85,2023-02-01,1
37,2022-12-27,27
93,2024-04-17,17
57,2023-04-01,1
5,2024-05-02,2
27,2023-07-23,23
19,2023-01-31,31
52,2022-05-04,4
53,2022-03-24,24
27,2024-07-18,18
62,2023-08-11,11
26,2024-04-22,22
30,2023-07-17,17
42,2023-06-20,20
96,2022-02-24,24
37,2024-12-03,3
6,2023-08-27,27
27,2022-06-24,24
76,2023-08-24,24
6,2023-10-27,27
12,2023-07-17,17
21,2024-01-20,20
12,2024-11-07,7
28,2023-04-25,25
38,2023-08-27,27
43,2023-04-05,5
29,2022-12-30,30
51,2024-11-23,23
59,2023-08-23,23
15,2024-05-28,28
51,2023-10-05,5
87,2024-04-17,17
52,2023-04-05,5
63,2022-02-15,15
23,2024-06-12,12
47,2023-06-20,20
79,2023-01-23,23
72,2022-03-11,11
65,2023-02-02,2
16,2022-06-24,24
100,2022-01-05,5
35,2023-11-13,13
81,2022-02-17,17
78,2023-07-07,7
84,2024-01-06,6
18,2022-02-25,25
11,2022-04-16,16
1,2021-12-17,17
97,2024-07-08,8
1,2024-06-29,29
6,2022-08-18,18
35,2022-06-23,23
74,2024-09-09,9
84,2023-01-17,17
98,2022-08-09,9
10,2022-12-25,25
26,2024-08-20,20
95,2024-04-17,17
44,2023-10-27,27
1,2023-08-11,11
19,2021-12-12,12
44,2024-03-25,25
45,2024-06-15,15
65,2022-07-26,26
56,2024-03-20,20
82,2022-01-05,5
73,2021-12-17,17
79,2022-12-03,3
97,2024-06-29,29
81,2022-04-20,20
88,2022-10-09,9
33,2023-01-23,23
23,2022-03-11,11
91,2022-07-28,28
38,2024-08-23,23
55,2023-07-29,29
20,2022-07-29,29
72,2022-01-05,5
6,2022-12-28,28
61,2024-07-06,6
84,2023-09-09,9
72,2022-10-29,29
1,2022-07-29,29
76,2022-02-25,25
98,2024-03-11,11
8,2023-03-03,3
29,2022-10-13,13
53,2023-06-20,20
64,2022-06-30,30
90,2022-01-10,10
55,2023-07-07,7
21,2023-08-31,31
10,2021-12-12,12
76,2023-10-04,4
11,2023-09-30,30
52,2022-02-24,24
39,2024-04-17,17
100,2023-06-20,20
24,2024-09-12,12
58,2022-04-12,12
4,2024-01-05,5
81,2023-04-25,25
55,2023-01-22,22
80,2024-07-10,10
54,2022-11-13,13
64,2023-04-21,21
36,2022-10-14,14
13,2023-10-27,27
19,2023-08-24,24
24,2022-03-07,7
80,2023-05-26,26
65,2023-02-16,16
23,2022-06-23,23
78,2024-08-12,12
18,2022-05-04,4
33,2023-01-22,22
77,2023-02-16,16
5,2022-12-09,9
13,2022-09-06,6
55,2023-05-16,16
70,2022-02-11,11
35,2022-08-18,18
52,2022-04-20,20
57,2024-10-14,14
16,2024-04-17,17
80,2022-12-27,27
65,2023-10-05,5
32,2022-02-24,24
70,2022-07-19,19
80,2023-07-29,29
32,2024-08-31,31
60,2023-01-17,17
45,2024-03-11,11
20,2022-10-29,29
78,2023-01-24,24
96,2023-01-27,27
99,2023-09-30,30
57,2024-01-27,27
94,2023-11-11,11
7,2022-09-06,6
55,2023-03-04,4
35,2022-08-16,16
89,2022-10-05,5
39,2022-10-14,14
10,2022-12-29,29
36,2023-08-24,24
38,2023-09-02,2
48,2023-08-23,23
37,2023-11-25,25
47,2022-12-03,3
91,2024-04-17,17
1,2023-01-31,31
7,2024-05-08,8
71,2024-07-08,8
42,2023-02-02,2
48,2024-10-14,14
33,2022-05-04,4
72,2023-10-04,4
91,2022-08-11,11
45,2023-06-07,7
94,2024-03-19,19
72,2023-01-27,27
28,2023-04-03,3
12,2022-08-18,18
86,2023-10-05,5
95,2023-11-11,11
12,2024-05-05,5
51,2022-12-25,25
47,2023-08-23,23
4,2023-05-26,26
66,2023-02-02,2
19,2023-09-30,30
17,2022-12-30,30
76,2023-02-02,2
94,2023-06-06,6
60,2022-10-09,9
25,2023-05-01,1
88,2024-03-20,20
99,2023-06-06,6
43,2023-04-26,26
70,2024-01-22,22
93,2024-05-28,28
83,2022-07-27,27
25,2023-06-06,6
11,2024-12-06,6
34,2022-01-05,5
26,2023-10-05,5
68,2023-01-17,17
96,2024-12-03,3
33,2022-04-16,16
80,2023-12-06,6
1,2022-10-09,9
13,2022-10-29,29
65,2024-04-12,12
27,2022-12-27,27
49,2024-07-06,6
50,2023-04-21,21
95,2024-05-04,4
30,2022-08-08,8
42,2022-08-11,11
61,2024-05-04,4
88,2024-11-23,23
12,2022-12-25,25
5,2022-12-03,3
31,2023-01-27,27
3,2022-04-12,12
84,2023-10-21,21
58,2023-09-02,2
77,2023-06-20,20
78,2022-07-29,29
51,2022-10-13,13
19,2023-12-29,29
46,2023-01-31,31
43,2023-10-26,26
74,2022-08-11,11
7,2022-09-10,10
